,AC,AF,AR,AS,AST,AY,AwayTeam,Date,Div,FTAG,FTHG,FTR,HC,HF,HR,HS,HST,HTAG,HTHG,HTR,HY,HomeTeam,IWA,IWD,IWH,Referee,WHA,WHD,WHH,HomeLastWin,VisitorLastWin,HmLasthlll,VisLasthlll,Hmdwl,Visdwl,HomeWinStreak,VisitorWinStreak,HomeUnbeatenStreak,VisitorUnbeatenStreak,HomeLosingStreak,VisitorLosingStreak,prev_HS,prev_AS,prev_HST,prev_AST,prev_HC,prev_AC,AtHomeWinStreak,HomeWinAgainstVisitor,HomeWinAgainstVisitorStreak,VisitorWinAgainstHomeStreak,VisitorWPLast5,HomeWPLast5,VisitorWPALast5,HomeWPHLast5,HomeWinAgainstVisitorL5,VisitorWinAgainstHomeL5
59,5.0,18.0,0.0,6.0,4.0,1.0,Southampton,23/09/00,E0,1.0,0.0,A,7.0,14.0,0.0,14.0,6.0,1.0,0.0,A,3.0,Bradford,2.9,2.9,2.1,Steve Dunn,2.75,3.25,2.2,0,1,0,0,0,0,0,1,0,1,1,0,8.0,13.0,4.0,9.0,6.0,4.0,0,0,0,0,0.3333333333333333,0.25,0.0,1.0,0.0,0.0
60,6.0,11.0,0.0,12.0,10.0,1.0,West Ham,23/09/00,E0,3.0,0.0,A,5.0,12.0,0.0,9.0,2.0,2.0,0.0,A,0.0,Coventry,2.9,2.9,2.1,Neale Barry,2.75,3.25,2.2,0,0,0,0,0,0,0,0,0,1,1,0,6.0,15.0,2.0,4.0,4.0,9.0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0
61,4.0,15.0,0.0,16.0,6.0,2.0,Leeds,23/09/00,E0,1.0,1.0,D,7.0,17.0,1.0,13.0,7.0,1.0,0.0,A,2.0,Derby,2.35,3.0,2.35,Barry Knight,2.0,3.2,3.2,0,0,0,0,0,0,0,0,0,0,1,1,10.0,11.0,5.0,6.0,5.0,6.0,0,0,0,0,0.5,0.0,1.0,0.0,0.0,0.0
62,7.0,13.0,0.0,10.0,4.0,2.0,Arsenal,23/09/00,E0,1.0,1.0,D,4.0,8.0,0.0,17.0,6.0,0.0,0.0,D,1.0,Ipswich,1.85,3.0,3.3,Paul Durkin,1.66,3.3,4.5,1,1,0,0,0,0,1,1,1,5,0,0,12.0,18.0,7.0,13.0,3.0,8.0,0,0,0,0,0.75,0.4,0.0,0.5,0.0,0.0
63,3.0,18.0,0.0,8.0,3.0,2.0,Sunderland,23/09/00,E0,1.0,1.0,D,12.0,14.0,0.0,11.0,6.0,1.0,1.0,D,2.0,Liverpool,5.5,3.6,1.4,Mike Riley,7.0,3.75,1.4,0,1,0,0,0,0,0,1,4,1,0,0,7.0,15.0,2.0,8.0,0.0,4.0,3,0,0,0,0.4,0.75,0.0,1.0,0.0,0.0
64,4.0,19.0,0.0,13.0,5.0,2.0,Chelsea,23/09/00,E0,3.0,3.0,D,8.0,15.0,0.0,11.0,5.0,2.0,3.0,H,3.0,Man United,4.2,3.2,1.6,Peter Jones,4.5,3.5,1.61,1,0,0,0,0,0,3,0,6,0,0,1,17.0,16.0,9.0,10.0,5.0,15.0,3,0,0,0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0
65,5.0,14.0,0.0,15.0,7.0,0.0,Aston Villa,23/09/00,E0,1.0,1.0,D,5.0,7.0,0.0,12.0,5.0,0.0,0.0,D,3.0,Middlesbrough,2.5,2.9,2.3,Mark Halsey,2.62,3.1,2.37,0,1,0,0,0,0,0,2,1,2,0,0,4.0,12.0,2.0,7.0,3.0,5.0,0,0,0,0,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0
66,7.0,10.0,0.0,4.0,2.0,2.0,Charlton,23/09/00,E0,1.0,0.0,A,4.0,14.0,0.0,12.0,5.0,1.0,0.0,A,1.0,Newcastle,5.0,3.5,1.45,Andy D'Urso,6.5,3.6,1.44,0,1,0,0,0,0,0,1,0,3,1,0,10.0,9.0,7.0,5.0,8.0,7.0,0,0,0,0,0.5,0.6,0.0,1.0,0.0,0.0
67,4.0,14.0,0.0,7.0,2.0,2.0,Man City,23/09/00,E0,0.0,0.0,D,5.0,10.0,0.0,18.0,5.0,0.0,0.0,D,0.0,Tottenham,4.0,3.3,1.6,Steve Bennett,5.5,3.4,1.53,0,0,0,0,0,0,0,0,0,1,1,0,10.0,11.0,5.0,4.0,5.0,9.0,3,0,0,0,0.4,0.6,0.3333333333333333,1.0,0.0,0.0
68,3.0,13.0,0.0,9.0,3.0,1.0,Everton,24/09/00,E0,1.0,1.0,D,9.0,14.0,0.0,10.0,4.0,0.0,1.0,H,3.0,Leicester,3.6,3.1,1.75,Alan Wiley,3.75,3.3,1.8,1,0,0,0,0,0,3,0,6,0,0,1,7.0,6.0,5.0,4.0,3.0,6.0,2,0,0,0,0.4,1.0,0.3333333333333333,1.0,0.0,0.0
69,6.0,1.0,0.0,11.0,6.0,1.0,Derby,30/09/00,E0,1.0,4.0,H,6.0,0.0,0.0,12.0,7.0,0.0,2.0,H,1.0,Aston Villa,4.7,3.4,1.5,David Ellaray,5.5,3.4,1.53,0,0,0,0,0,0,0,0,3,1,0,0,15.0,13.0,7.0,7.0,5.0,7.0,1,0,0,0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0
70,6.0,16.0,0.0,10.0,6.0,2.0,Coventry,30/09/00,E0,2.0,2.0,D,6.0,8.0,0.0,12.0,8.0,1.0,0.0,A,1.0,Charlton,3.5,3.0,1.8,Rob Styles,3.75,3.3,1.8,1,0,0,0,0,0,2,0,4,0,0,2,4.0,9.0,2.0,2.0,7.0,5.0,1,0,0,0,0.4,0.6,0.6666666666666666,1.0,0.0,0.0
71,1.0,5.0,0.0,9.0,7.0,0.0,Ipswich,30/09/00,E0,3.0,0.0,A,4.0,6.0,0.0,7.0,3.0,1.0,0.0,A,1.0,Everton,3.6,3.1,1.75,Jeff Winter,4.0,3.4,1.72,0,0,0,0,0,0,0,0,1,2,0,0,9.0,17.0,3.0,6.0,3.0,4.0,0,0,0,0,0.4,0.4,0.3333333333333333,0.5,0.0,0.0
72,4.0,20.0,0.0,10.0,5.0,2.0,Tottenham,30/09/00,E0,3.0,4.0,H,6.0,11.0,0.0,14.0,7.0,1.0,0.0,A,0.0,Leeds,3.5,3.0,1.8,Neale Barry,4.0,3.4,1.72,0,0,0,0,0,0,0,0,1,1,0,0,16.0,18.0,6.0,5.0,4.0,5.0,0,0,0,0,0.6,0.5,0.0,0.3333333333333333,0.0,0.0
73,8.0,12.0,0.0,15.0,9.0,1.0,Newcastle,30/09/00,E0,1.0,0.0,A,10.0,16.0,0.0,9.0,7.0,0.0,0.0,D,0.0,Man City,2.5,2.9,2.3,Paul Taylor,2.5,3.25,2.4,0,0,0,0,0,0,0,0,2,0,0,2,7.0,12.0,2.0,5.0,4.0,4.0,0,0,0,0,0.6,0.4,0.3333333333333333,0.5,0.0,0.0
74,6.0,22.0,0.0,7.0,5.0,2.0,Middlesbrough,30/09/00,E0,3.0,1.0,A,6.0,6.0,0.0,16.0,8.0,2.0,0.0,A,2.0,Southampton,2.8,3.0,2.1,Graham Poll,2.75,3.25,2.2,1,0,0,0,0,0,2,0,2,2,0,0,6.0,12.0,4.0,5.0,5.0,5.0,1,0,0,0,0.3333333333333333,0.5,1.0,0.5,0.0,0.0
75,2.0,10.0,0.0,9.0,6.0,2.0,Bradford,30/09/00,E0,1.0,1.0,D,7.0,14.0,0.0,14.0,6.0,0.0,1.0,H,3.0,West Ham,4.5,3.3,1.55,Mike Dean,6.5,3.6,1.44,1,0,0,0,0,0,1,0,2,0,0,2,12.0,14.0,10.0,6.0,6.0,7.0,0,0,0,0,0.2,0.25,0.0,0.0,0.0,0.0
76,11.0,17.0,0.0,13.0,4.0,3.0,Man United,01/10/00,E0,0.0,1.0,H,3.0,18.0,0.0,7.0,5.0,0.0,1.0,H,2.0,Arsenal,2.5,2.9,2.3,Graham Barber,2.62,2.9,2.5,0,0,0,0,0,0,0,0,6,7,0,0,10.0,11.0,4.0,5.0,7.0,8.0,3,0,0,0,1.0,0.75,1.0,1.0,0.0,0.0
77,1.0,14.0,0.0,10.0,2.0,1.0,Liverpool,01/10/00,E0,0.0,3.0,H,3.0,14.0,0.0,11.0,5.0,0.0,2.0,H,1.0,Chelsea,2.9,2.9,2.1,Dermot Gallagher,3.0,3.0,2.2,0,0,0,0,0,0,0,0,1,5,0,0,13.0,11.0,5.0,6.0,4.0,12.0,0,0,0,0,0.75,0.3333333333333333,0.0,0.5,0.0,0.0
78,2.0,8.0,0.0,8.0,2.0,1.0,Leicester,01/10/00,E0,0.0,0.0,D,6.0,12.0,0.0,11.0,5.0,0.0,0.0,D,3.0,Sunderland,3.1,3.0,1.9,Steve Lodge,3.5,3.2,1.9,0,0,0,0,0,0,0,0,2,7,0,0,8.0,10.0,3.0,4.0,3.0,9.0,1,0,0,0,1.0,0.4,1.0,1.0,0.0,0.0
79,4.0,20.0,1.0,8.0,3.0,4.0,Aston Villa,14/10/00,E0,0.0,1.0,H,7.0,12.0,0.0,16.0,10.0,0.0,0.0,D,1.0,Arsenal,4.2,3.2,1.6,Rob Harris,5.5,3.4,1.53,1,1,0,0,0,0,1,1,7,4,0,0,7.0,12.0,5.0,7.0,3.0,6.0,4,0,0,0,0.75,0.8,0.5,1.0,0.0,0.0
80,5.0,16.0,0.0,4.0,5.0,4.0,Tottenham,14/10/00,E0,1.0,2.0,H,3.0,12.0,1.0,0.0,5.0,0.0,2.0,H,0.0,Coventry,2.5,2.9,2.3,Peter Jones,2.37,3.1,2.62,0,0,0,1,0,0,0,0,1,0,0,1,10.0,10.0,6.0,5.0,6.0,4.0,0,0,0,0,0.4,0.4,0.0,0.0,0.0,0.0
81,8.0,13.0,0.0,7.0,4.0,3.0,Southampton,14/10/00,E0,1.0,1.0,D,9.0,16.0,0.0,7.0,3.0,0.0,0.0,D,1.0,Everton,3.5,3.0,1.8,David Ellaray,3.75,3.3,1.8,0,0,0,0,0,0,0,0,0,0,1,1,7.0,16.0,3.0,8.0,4.0,6.0,0,0,0,0,0.4,0.4,0.5,0.3333333333333333,0.0,0.0
82,5.0,11.0,0.0,7.0,2.0,4.0,West Ham,14/10/00,E0,1.0,1.0,D,8.0,10.0,0.0,11.0,8.0,0.0,1.0,H,0.0,Ipswich,2.7,2.9,2.2,Neale Barry,2.62,3.1,2.37,1,0,0,0,0,0,1,0,3,3,0,0,9.0,14.0,7.0,6.0,1.0,7.0,0,0,0,0,0.25,0.6,0.3333333333333333,0.5,0.0,0.0
83,5.0,9.0,0.0,10.0,8.0,1.0,Charlton,14/10/00,E0,1.0,3.0,H,8.0,7.0,0.0,22.0,10.0,0.0,1.0,H,0.0,Leeds,4.5,3.3,1.55,Mike Dean,5.5,3.6,1.5,1,0,0,0,1,0,1,0,2,5,0,0,14.0,12.0,7.0,8.0,6.0,6.0,1,0,0,0,0.6,0.6,0.3333333333333333,0.5,0.0,0.0
84,7.0,11.0,0.0,16.0,5.0,0.0,Man United,14/10/00,E0,3.0,0.0,A,6.0,8.0,0.0,10.0,4.0,1.0,0.0,A,0.0,Leicester,1.9,3.0,3.1,Paul Durkin,1.8,3.3,3.75,0,0,0,0,0,0,0,0,8,0,0,1,8.0,13.0,2.0,4.0,2.0,11.0,0,0,0,0,0.8,1.0,0.5,1.0,0.0,0.0
85,6.0,16.0,0.0,10.0,2.0,2.0,Bradford,14/10/00,E0,0.0,2.0,H,5.0,10.0,0.0,13.0,10.0,0.0,2.0,H,0.0,Man City,3.8,3.1,1.7,Barry Knight,3.75,3.3,1.8,0,0,0,0,0,0,0,0,0,1,1,0,9.0,9.0,7.0,6.0,10.0,2.0,0,0,0,0,0.2,0.4,0.0,0.3333333333333333,0.0,0.0
86,0.0,18.0,1.0,11.0,2.0,1.0,Chelsea,14/10/00,E0,0.0,1.0,H,5.0,12.0,1.0,16.0,11.0,0.0,0.0,D,0.0,Sunderland,2.35,3.0,2.35,Jeff Winter,2.1,3.2,3.0,0,1,0,0,0,0,0,1,3,2,0,0,11.0,11.0,5.0,5.0,6.0,3.0,0,0,0,0,0.5,0.4,0.0,1.0,0.0,0.0
87,3.0,13.0,0.0,16.0,11.0,1.0,Liverpool,15/10/00,E0,4.0,0.0,A,4.0,18.0,0.0,6.0,0.0,1.0,0.0,A,1.0,Derby,1.9,2.9,3.2,Steve Bennett,1.83,3.2,3.75,0,0,0,0,0,0,0,0,0,0,1,1,11.0,10.0,6.0,2.0,6.0,1.0,0,0,0,0,0.6,0.0,0.0,0.0,0.0,0.0
88,6.0,13.0,0.0,15.0,8.0,1.0,Newcastle,16/10/00,E0,3.0,1.0,A,6.0,8.0,0.0,8.0,2.0,1.0,0.0,A,2.0,Middlesbrough,2.4,2.9,2.4,Steve Dunn,2.5,3.1,2.5,1,1,0,0,0,0,1,1,3,1,0,0,7.0,15.0,5.0,9.0,6.0,8.0,0,0,0,0,0.6,0.5,0.5,0.0,0.0,0.0
89,1.0,14.0,0.0,12.0,3.0,0.0,Ipswich,21/10/00,E0,2.0,0.0,A,9.0,15.0,0.0,7.0,3.0,1.0,0.0,A,1.0,Bradford,2.7,2.9,2.2,Paul Taylor,2.75,3.2,2.25,0,0,0,0,0,0,0,0,0,4,1,0,10.0,11.0,2.0,8.0,6.0,8.0,0,0,0,0,0.6,0.2,0.5,0.5,0.0,0.0
90,6.0,19.0,0.0,8.0,6.0,2.0,Middlesbrough,21/10/00,E0,0.0,1.0,H,5.0,11.0,0.0,5.0,2.0,0.0,0.0,D,2.0,Charlton,2.7,2.9,2.2,Mike Riley,3.0,3.2,2.1,0,0,0,0,0,0,0,0,0,0,1,1,10.0,8.0,8.0,2.0,5.0,6.0,0,0,0,0,0.4,0.4,1.0,1.0,0.0,0.0
91,0.0,8.0,1.0,3.0,3.0,1.0,Coventry,21/10/00,E0,1.0,6.0,H,10.0,6.0,0.0,33.0,19.0,0.0,2.0,H,0.0,Chelsea,4.7,3.4,1.5,Steve Lodge,7.5,3.6,1.4,0,1,0,0,0,0,0,1,0,2,1,0,11.0,0.0,2.0,5.0,0.0,3.0,1,0,0,0,0.4,0.4,0.6666666666666666,0.6666666666666666,0.0,0.0
92,9.0,10.0,0.0,8.0,3.0,2.0,Leicester,21/10/00,E0,0.0,1.0,H,10.0,8.0,0.0,24.0,11.0,0.0,0.0,D,1.0,Liverpool,4.7,3.4,1.5,Andy D'Urso,6.0,3.4,1.5,1,0,0,0,0,0,1,0,1,0,0,1,16.0,10.0,11.0,4.0,3.0,6.0,0,0,0,0,0.8,0.6,1.0,1.0,0.0,0.0
93,4.0,18.0,0.0,5.0,0.0,2.0,Leeds,21/10/00,E0,0.0,3.0,H,12.0,9.0,0.0,26.0,14.0,0.0,1.0,H,0.0,Man United,4.7,3.4,1.5,Jeff Winter,6.5,3.6,1.44,1,1,0,0,0,0,1,2,1,3,0,0,16.0,22.0,5.0,10.0,7.0,8.0,0,0,0,0,0.6,0.8,1.0,1.0,0.0,0.0
94,4.0,12.0,0.0,9.0,4.0,3.0,Everton,21/10/00,E0,1.0,0.0,A,5.0,9.0,0.0,11.0,4.0,0.0,0.0,D,1.0,Newcastle,4.5,3.3,1.55,Mark Halsey,5.5,3.4,1.53,1,0,0,0,0,0,2,0,2,1,0,0,15.0,7.0,8.0,3.0,6.0,9.0,0,0,0,0,0.4,0.6,0.3333333333333333,0.6666666666666666,0.0,0.0
95,4.0,16.0,0.0,8.0,7.0,2.0,Derby,21/10/00,E0,1.0,3.0,H,7.0,9.0,0.0,18.0,8.0,1.0,2.0,H,1.0,Tottenham,4.7,3.4,1.5,Mike Dean,6.5,3.6,1.44,0,0,0,0,0,0,0,0,0,0,2,2,4.0,6.0,5.0,0.0,5.0,4.0,0,0,0,0,0.0,0.4,0.0,1.0,0.0,0.0
96,4.0,11.0,0.0,13.0,5.0,0.0,Arsenal,21/10/00,E0,2.0,1.0,A,5.0,15.0,0.0,11.0,3.0,2.0,0.0,A,1.0,West Ham,2.1,2.9,2.9,Dermot Gallagher,2.1,3.2,3.0,0,1,0,0,0,0,0,2,4,8,0,0,7.0,16.0,2.0,10.0,5.0,7.0,0,0,0,0,1.0,0.25,0.0,0.0,0.0,0.0
97,3.0,17.0,0.0,7.0,3.0,3.0,Sunderland,22/10/00,E0,0.0,0.0,D,7.0,11.0,0.0,17.0,4.0,0.0,0.0,D,1.0,Aston Villa,4.2,3.2,1.6,Rob Styles,4.0,3.4,1.72,0,1,0,0,0,0,0,1,0,4,1,0,8.0,16.0,3.0,11.0,4.0,5.0,2,0,0,0,0.4,0.6,0.0,1.0,0.0,0.0
98,3.0,15.0,0.0,11.0,4.0,2.0,Man City,23/10/00,E0,2.0,0.0,A,9.0,10.0,0.0,19.0,6.0,1.0,0.0,A,1.0,Southampton,3.0,2.9,2.0,Alan Wiley,3.4,3.25,1.9,0,1,0,0,0,0,0,1,1,1,0,0,7.0,13.0,4.0,10.0,8.0,5.0,0,0,0,0,0.4,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0
99,4.0,13.0,1.0,6.0,2.0,3.0,Man City,28/10/00,E0,0.0,5.0,H,10.0,6.0,0.0,22.0,14.0,0.0,1.0,H,0.0,Arsenal,7.0,4.0,1.3,Rob Styles,8.0,4.5,1.28,1,1,0,0,0,0,3,2,9,2,0,0,13.0,11.0,5.0,4.0,4.0,3.0,5,0,0,0,0.6,1.0,0.5,1.0,0.0,0.0
100,6.0,11.0,0.0,7.0,4.0,2.0,Charlton,28/10/00,E0,1.0,2.0,H,9.0,13.0,0.0,12.0,7.0,0.0,2.0,H,3.0,Aston Villa,4.2,3.2,1.6,Dermot Gallagher,5.0,3.25,1.61,0,1,0,0,0,0,0,1,1,1,0,0,17.0,5.0,4.0,2.0,7.0,5.0,0,0,0,0,0.6,0.6,0.25,1.0,0.0,0.0
101,3.0,14.0,0.0,6.0,3.0,3.0,Tottenham,28/10/00,E0,0.0,3.0,H,2.0,12.0,0.0,9.0,7.0,0.0,2.0,H,3.0,Chelsea,3.8,3.1,1.7,Steve Dunn,5.0,3.25,1.61,1,1,0,0,0,0,1,1,1,1,0,0,33.0,18.0,19.0,8.0,10.0,7.0,2,0,0,0,0.4,0.4,0.0,0.75,0.0,0.0
102,1.0,17.0,0.0,7.0,3.0,2.0,Middlesbrough,28/10/00,E0,1.0,2.0,H,6.0,8.0,0.0,19.0,11.0,0.0,2.0,H,0.0,Ipswich,2.9,2.9,2.1,Neale Barry,3.0,3.2,2.1,1,0,0,0,0,0,1,0,5,0,0,2,12.0,8.0,3.0,6.0,1.0,6.0,0,0,0,0,0.2,0.6,0.6666666666666666,0.5,0.0,0.0
103,3.0,18.0,0.0,7.0,2.0,3.0,Derby,28/10/00,E0,1.0,2.0,H,7.0,9.0,0.0,9.0,5.0,1.0,1.0,D,0.0,Leicester,4.2,3.2,1.6,Graham Poll,5.0,3.1,1.66,0,0,0,0,0,0,0,0,0,0,2,3,8.0,8.0,3.0,7.0,9.0,4.0,0,0,0,0,0.0,0.6,0.0,0.6666666666666666,0.0,0.0
104,7.0,9.0,0.0,12.0,5.0,0.0,Southampton,28/10/00,E0,0.0,5.0,H,7.0,5.0,0.0,16.0,8.0,0.0,2.0,H,0.0,Man United,9.0,4.7,1.2,Andy D'Urso,11.0,5.0,1.2,1,0,0,0,0,0,2,0,2,0,0,1,26.0,19.0,14.0,6.0,12.0,9.0,1,0,0,0,0.4,0.8,0.5,1.0,0.0,0.0
105,3.0,10.0,0.0,10.0,4.0,2.0,Coventry,28/10/00,E0,0.0,1.0,H,1.0,17.0,0.0,11.0,7.0,0.0,0.0,D,2.0,Sunderland,3.8,3.2,1.65,Alan Wiley,5.0,3.25,1.61,0,0,0,0,0,0,0,0,5,0,0,1,7.0,3.0,3.0,3.0,3.0,0.0,1,0,0,0,0.2,0.4,0.5,1.0,0.0,0.0
106,8.0,10.0,0.0,12.0,5.0,2.0,Newcastle,28/10/00,E0,0.0,1.0,H,3.0,15.0,0.0,11.0,4.0,0.0,0.0,D,3.0,West Ham,2.7,2.9,2.2,Mike Riley,2.62,3.25,2.3,0,0,0,0,0,0,0,0,0,0,1,1,11.0,11.0,3.0,4.0,5.0,5.0,0,0,0,0,0.4,0.2,0.6,0.0,0.0,0.0
107,9.0,15.0,0.0,12.0,9.0,4.0,Leeds,29/10/00,E0,1.0,1.0,D,5.0,15.0,0.0,11.0,6.0,0.0,1.0,H,3.0,Bradford,2.0,2.9,3.0,Steve Lodge,1.8,3.3,3.75,0,0,0,0,0,0,0,0,0,0,2,1,7.0,5.0,3.0,0.0,9.0,4.0,0,0,0,0,0.4,0.0,0.5,0.3333333333333333,0.0,0.0
108,6.0,10.0,1.0,9.0,7.0,1.0,Everton,29/10/00,E0,1.0,3.0,H,9.0,10.0,0.0,10.0,8.0,1.0,1.0,D,0.0,Liverpool,3.5,3.0,1.8,Paul Durkin,4.5,3.1,1.72,1,1,0,0,0,0,2,1,2,2,0,0,24.0,9.0,11.0,4.0,10.0,4.0,1,0,0,0,0.4,0.8,0.5,1.0,0.0,0.0
109,6.0,20.0,1.0,12.0,8.0,1.0,Bradford,04/11/00,E0,0.0,2.0,H,3.0,10.0,0.0,11.0,7.0,0.0,2.0,H,0.0,Charlton,4.2,3.2,1.6,Neale Barry,4.0,3.4,1.72,0,0,0,0,0,0,0,0,0,1,1,0,7.0,11.0,4.0,6.0,6.0,5.0,1,0,0,0,0.0,0.6,0.0,1.0,0.0,0.0
110,9.0,8.0,0.0,11.0,6.0,1.0,Man United,04/11/00,E0,2.0,1.0,A,3.0,17.0,0.0,4.0,2.0,2.0,0.0,A,1.0,Coventry,1.6,3.3,4.0,Graham Poll,1.57,3.25,5.5,0,1,0,0,0,0,0,3,0,3,2,0,10.0,16.0,4.0,8.0,3.0,7.0,1,0,0,0,0.8,0.2,0.6666666666666666,0.25,0.0,0.0
111,7.0,18.0,0.0,14.0,8.0,4.0,Liverpool,04/11/00,E0,3.0,4.0,H,7.0,18.0,0.0,10.0,7.0,2.0,1.0,A,1.0,Leeds,2.7,2.9,2.2,David Ellaray,2.5,3.1,2.5,0,1,0,0,0,0,0,3,1,3,0,0,12.0,10.0,9.0,8.0,9.0,9.0,2,0,0,0,0.8,0.4,0.3333333333333333,0.6,0.0,0.0
112,4.0,14.0,0.0,3.0,2.0,2.0,Leicester,04/11/00,E0,1.0,0.0,A,9.0,12.0,0.0,14.0,3.0,0.0,0.0,D,1.0,Man City,2.7,2.9,2.2,Mark Halsey,2.8,3.1,2.25,0,1,0,0,0,0,0,1,0,1,1,0,6.0,9.0,2.0,5.0,4.0,7.0,1,0,0,0,0.6,0.4,0.6666666666666666,0.5,0.0,0.0
113,8.0,11.0,0.0,11.0,8.0,1.0,Arsenal,04/11/00,E0,1.0,0.0,A,5.0,10.0,1.0,4.0,3.0,1.0,0.0,A,1.0,Middlesbrough,1.8,3.0,3.5,Andy D'Urso,1.66,3.3,4.5,0,1,0,0,0,0,0,4,0,10,3,0,7.0,22.0,3.0,14.0,1.0,10.0,0,0,0,0,1.0,0.2,0.5,0.0,0.0,0.0
114,4.0,7.0,0.0,8.0,5.0,0.0,Ipswich,04/11/00,E0,1.0,2.0,H,7.0,13.0,0.0,11.0,6.0,1.0,1.0,D,1.0,Newcastle,3.6,3.1,1.75,Alan Wiley,4.0,3.4,1.72,0,1,0,0,0,0,0,2,0,6,2,0,12.0,19.0,5.0,11.0,8.0,6.0,0,0,0,0,0.8,0.4,0.6,0.5,0.0,0.0
115,7.0,11.0,0.0,9.0,4.0,2.0,Chelsea,04/11/00,E0,2.0,3.0,H,7.0,16.0,0.0,10.0,4.0,0.0,2.0,H,4.0,Southampton,1.85,3.0,3.3,Jeff Winter,1.8,3.3,3.75,0,1,0,0,0,0,0,2,0,2,2,0,12.0,9.0,5.0,7.0,7.0,2.0,0,0,0,0,0.6,0.4,0.0,0.25,0.0,0.0
116,7.0,9.0,0.0,12.0,3.0,0.0,Sunderland,04/11/00,E0,1.0,2.0,H,8.0,18.0,1.0,11.0,6.0,0.0,1.0,H,1.0,Tottenham,3.0,2.9,2.0,Dermot Gallagher,3.4,3.25,1.9,0,1,0,0,0,0,0,1,0,6,1,0,6.0,11.0,3.0,7.0,3.0,1.0,1,0,0,0,0.6,0.2,0.0,1.0,0.0,0.0
117,2.0,23.0,0.0,4.0,1.0,2.0,Aston Villa,05/11/00,E0,1.0,0.0,A,6.0,17.0,0.0,14.0,6.0,0.0,0.0,D,3.0,Everton,2.5,2.9,2.3,Steve Lodge,2.62,3.1,2.37,0,1,0,0,0,0,0,1,0,2,1,0,9.0,12.0,7.0,7.0,6.0,9.0,0,0,0,0,0.8,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0
118,1.0,18.0,0.0,6.0,6.0,1.0,West Ham,06/11/00,E0,0.0,0.0,D,6.0,14.0,0.0,14.0,2.0,0.0,0.0,D,1.0,Derby,2.2,2.9,2.7,Paul Durkin,2.37,3.1,2.62,0,1,0,0,0,0,0,1,0,1,4,0,7.0,11.0,2.0,4.0,3.0,3.0,0,0,0,0,0.4,0.0,0.3333333333333333,0.0,0.0,0.0
119,0.0,13.0,0.0,9.0,2.0,2.0,Derby,11/11/00,E0,0.0,0.0,D,10.0,12.0,0.0,15.0,9.0,0.0,0.0,D,0.0,Arsenal,9.0,4.7,1.2,Steve Lodge,12.0,5.5,1.16,1,0,0,0,0,0,5,0,11,1,0,0,11.0,14.0,8.0,2.0,8.0,6.0,6,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0
120,1.0,13.0,0.0,3.0,2.0,3.0,Tottenham,11/11/00,E0,0.0,2.0,H,10.0,15.0,0.0,11.0,6.0,0.0,1.0,H,0.0,Aston Villa,3.8,3.1,1.7,Barry Knight,4.0,3.1,1.8,1,1,0,0,0,0,2,1,3,1,0,0,4.0,11.0,1.0,6.0,2.0,8.0,1,0,0,0,0.4,0.8,0.0,1.0,0.0,0.0
121,3.0,18.0,0.0,9.0,4.0,2.0,Everton,11/11/00,E0,1.0,0.0,A,3.0,8.0,0.0,11.0,6.0,0.0,0.0,D,1.0,Bradford,2.5,2.9,2.3,Rob Harris,2.5,3.1,2.5,0,0,0,0,0,0,0,0,0,0,1,2,12.0,14.0,8.0,6.0,6.0,6.0,0,0,0,0,0.2,0.0,0.4,0.3333333333333333,0.0,0.0
122,3.0,12.0,0.0,7.0,4.0,2.0,Charlton,11/11/00,E0,0.0,2.0,H,13.0,8.0,0.0,30.0,13.0,0.0,0.0,D,0.0,Ipswich,3.2,2.9,1.9,Steve Bennett,3.75,3.2,1.83,0,1,0,0,0,0,0,1,0,1,1,0,8.0,11.0,5.0,7.0,4.0,3.0,1,0,0,0,0.6,0.8,0.2,0.6666666666666666,0.0,0.0
123,3.0,8.0,0.0,7.0,1.0,1.0,Newcastle,11/11/00,E0,1.0,1.0,D,0.0,7.0,0.0,8.0,4.0,0.0,0.0,D,1.0,Leicester,2.7,2.9,2.2,Rob Styles,2.8,3.2,2.2,1,1,0,0,0,0,2,1,2,1,0,0,3.0,11.0,2.0,6.0,4.0,7.0,1,0,0,0,0.6,0.6,0.6,0.75,0.0,0.0
124,0.0,10.0,0.0,5.0,1.0,0.0,Middlesbrough,11/11/00,E0,1.0,2.0,H,10.0,5.0,0.0,18.0,11.0,1.0,0.0,A,0.0,Man United,8.0,4.3,1.25,Paul Durkin,12.0,5.5,1.16,1,0,0,0,0,0,4,0,4,0,0,4,11.0,4.0,6.0,3.0,9.0,5.0,2,0,0,0,0.2,0.8,0.5,1.0,0.0,0.0
